,index,start_datetime,end_datetime,origin,duration
1012,1290,1811978410.823,1811978749.492,Murmansk1-KinoSat_110508,338.6690001487732
1013,1293,1811978749.492,1811978760.149,Moscow-KinoSat_110508,10.656999826431274
1014,1295,1811983054.279,1811983249.765,Magadan1-KinoSat_110508,195.48600006103516
1015,1296,1811983054.279,1811983249.765,Magadan2-KinoSat_110508,195.48600006103516
1016,1297,1811983249.765,1811983272.79,Magadan1-KinoSat_110508,23.024999856948853
1017,1298,1811983249.765,1811983272.79,Magadan2-KinoSat_110508,23.024999856948853
1018,1299,1811983249.765,1811983272.79,Irkutsk-KinoSat_110508,23.024999856948853
1022,1303,1811983272.79,1811983296.388,Irkutsk-KinoSat_110508,23.598000049591064
1021,1302,1811983272.79,1811983296.388,Russia-KinoSat_110508,23.598000049591064
1020,1301,1811983272.79,1811983296.388,Magadan2-KinoSat_110508,23.598000049591064
1019,1300,1811983272.79,1811983296.388,Magadan1-KinoSat_110508,23.598000049591064
1027,1308,1811983296.388,1811983359.829,Irkutsk-KinoSat_110508,63.44099998474121
1026,1307,1811983296.388,1811983359.829,Russia-KinoSat_110508,63.44099998474121
1024,1305,1811983296.388,1811983359.829,Anadyr2-KinoSat_110508,63.44099998474121
1023,1304,1811983296.388,1811983359.829,Magadan1-KinoSat_110508,63.44099998474121
1025,1306,1811983296.388,1811983359.829,Magadan2-KinoSat_110508,63.44099998474121
1028,1309,1811983359.829,1811983392.951,Magadan1-KinoSat_110508,33.121999979019165
1029,1310,1811983359.829,1811983392.951,Anadyr2-KinoSat_110508,33.121999979019165
1030,1311,1811983359.829,1811983392.951,Magadan2-KinoSat_110508,33.121999979019165
1031,1312,1811983359.829,1811983392.951,Irkutsk-KinoSat_110508,33.121999979019165
1034,1315,1811983392.951,1811983413.428,Magadan2-KinoSat_110508,20.47699999809265
1036,1317,1811983392.951,1811983413.428,Irkutsk-KinoSat_110508,20.47699999809265
1032,1313,1811983392.951,1811983413.428,Magadan1-KinoSat_110508,20.47699999809265
1033,1314,1811983392.951,1811983413.428,Anadyr2-KinoSat_110508,20.47699999809265
1035,1316,1811983392.951,1811983413.428,Russia-KinoSat_110508,20.47699999809265
1037,1318,1811983413.428,1811983607.412,Magadan1-KinoSat_110508,193.98399996757507
1038,1319,1811983413.428,1811983607.412,Norilsk-KinoSat_110508,193.98399996757507
1039,1320,1811983413.428,1811983607.412,Anadyr2-KinoSat_110508,193.98399996757507
1040,1321,1811983413.428,1811983607.412,Magadan2-KinoSat_110508,193.98399996757507
1041,1322,1811983413.428,1811983607.412,Russia-KinoSat_110508,193.98399996757507
1042,1323,1811983413.428,1811983607.412,Irkutsk-KinoSat_110508,193.98399996757507
1047,1328,1811983607.412,1811983689.573,Magadan2-KinoSat_110508,82.16100001335144
1049,1330,1811983607.412,1811983689.573,Irkutsk-KinoSat_110508,82.16100001335144
1048,1329,1811983607.412,1811983689.573,Russia-KinoSat_110508,82.16100001335144
1046,1327,1811983607.412,1811983689.573,Anadyr2-KinoSat_110508,82.16100001335144
1044,1325,1811983607.412,1811983689.573,Norilsk-KinoSat_110508,82.16100001335144
1043,1324,1811983607.412,1811983689.573,Magadan1-KinoSat_110508,82.16100001335144
1045,1326,1811983607.412,1811983689.573,Novosib-KinoSat_110508,82.16100001335144
1050,1331,1811983689.573,1811983740.359,Magadan1-KinoSat_110508,50.78600001335144
1051,1332,1811983689.573,1811983740.359,Norilsk-KinoSat_110508,50.78600001335144
1052,1333,1811983689.573,1811983740.359,Novosib-KinoSat_110508,50.78600001335144
1053,1334,1811983689.573,1811983740.359,Anadyr2-KinoSat_110508,50.78600001335144
1054,1335,1811983689.573,1811983740.359,Magadan2-KinoSat_110508,50.78600001335144
1055,1336,1811983689.573,1811983740.359,Irkutsk-KinoSat_110508,50.78600001335144
1063,1351,1811983740.359,1811983744.518,Irkutsk-KinoSat_110508,4.158999919891357
1062,1350,1811983740.359,1811983744.518,Murmansk1-KinoSat_110508,4.158999919891357
1061,1349,1811983740.359,1811983744.518,Murmansk2-KinoSat_110508,4.158999919891357
1060,1348,1811983740.359,1811983744.518,Magadan2-KinoSat_110508,4.158999919891357
1056,1344,1811983740.359,1811983744.518,Magadan1-KinoSat_110508,4.158999919891357
1058,1346,1811983740.359,1811983744.518,Novosib-KinoSat_110508,4.158999919891357
1057,1345,1811983740.359,1811983744.518,Norilsk-KinoSat_110508,4.158999919891357
1059,1347,1811983740.359,1811983744.518,Anadyr2-KinoSat_110508,4.158999919891357
1068,1356,1811983744.518,1811983747.63,Magadan2-KinoSat_110508,3.1120002269744873
1069,1357,1811983744.518,1811983747.63,Murmansk2-KinoSat_110508,3.1120002269744873
1067,1355,1811983744.518,1811983747.63,Anadyr2-KinoSat_110508,3.1120002269744873
1070,1358,1811983744.518,1811983747.63,Murmansk1-KinoSat_110508,3.1120002269744873
1065,1353,1811983744.518,1811983747.63,Norilsk-KinoSat_110508,3.1120002269744873
1064,1352,1811983744.518,1811983747.63,Magadan1-KinoSat_110508,3.1120002269744873
1066,1354,1811983744.518,1811983747.63,Novosib-KinoSat_110508,3.1120002269744873
1078,1366,1811983747.63,1811983755.147,Russia-KinoSat_110508,7.516999959945679
1076,1364,1811983747.63,1811983755.147,Murmansk2-KinoSat_110508,7.516999959945679
1077,1365,1811983747.63,1811983755.147,Murmansk1-KinoSat_110508,7.516999959945679
1075,1363,1811983747.63,1811983755.147,Magadan2-KinoSat_110508,7.516999959945679
1071,1359,1811983747.63,1811983755.147,Magadan1-KinoSat_110508,7.516999959945679
1073,1361,1811983747.63,1811983755.147,Novosib-KinoSat_110508,7.516999959945679
1072,1360,1811983747.63,1811983755.147,Norilsk-KinoSat_110508,7.516999959945679
1074,1362,1811983747.63,1811983755.147,Anadyr2-KinoSat_110508,7.516999959945679
1079,1367,1811983755.147,1811983771.492,Magadan1-KinoSat_110508,16.34500002861023
1080,1368,1811983755.147,1811983771.492,Norilsk-KinoSat_110508,16.34500002861023
1081,1369,1811983755.147,1811983771.492,Novosib-KinoSat_110508,16.34500002861023
1082,1370,1811983755.147,1811983771.492,Anadyr2-KinoSat_110508,16.34500002861023
1083,1371,1811983755.147,1811983771.492,Magadan2-KinoSat_110508,16.34500002861023
1084,1372,1811983755.147,1811983771.492,Murmansk2-KinoSat_110508,16.34500002861023
1085,1373,1811983755.147,1811983771.492,Murmansk1-KinoSat_110508,16.34500002861023
1091,1379,1811983771.492,1811983782.594,Murmansk1-KinoSat_110508,11.101999998092651
1090,1378,1811983771.492,1811983782.594,Murmansk2-KinoSat_110508,11.101999998092651
1089,1377,1811983771.492,1811983782.594,Magadan2-KinoSat_110508,11.101999998092651
1086,1374,1811983771.492,1811983782.594,Magadan1-KinoSat_110508,11.101999998092651
1087,1375,1811983771.492,1811983782.594,Norilsk-KinoSat_110508,11.101999998092651
1088,1376,1811983771.492,1811983782.594,Anadyr2-KinoSat_110508,11.101999998092651
1096,1384,1811983782.594,1811983799.493,Murmansk1-KinoSat_110508,16.8989999294281
1092,1380,1811983782.594,1811983799.493,Magadan1-KinoSat_110508,16.8989999294281
1093,1381,1811983782.594,1811983799.493,Norilsk-KinoSat_110508,16.8989999294281
1094,1382,1811983782.594,1811983799.493,Magadan2-KinoSat_110508,16.8989999294281
1095,1383,1811983782.594,1811983799.493,Murmansk2-KinoSat_110508,16.8989999294281
1098,1390,1811983799.493,1811984113.793,Murmansk2-KinoSat_110508,314.2999999523163
1099,1391,1811983799.493,1811984113.793,Murmansk1-KinoSat_110508,314.2999999523163
1097,1389,1811983799.493,1811984113.793,Norilsk-KinoSat_110508,314.2999999523163
1100,1392,1811984113.793,1811984402.992,Murmansk2-KinoSat_110508,289.19900012016296
1101,1393,1811984113.793,1811984402.992,Murmansk1-KinoSat_110508,289.19900012016296
1102,1395,1811988803.509,1811989020.175,Irkutsk-KinoSat_110508,216.66599988937378
1103,1396,1811989020.175,1811989022.852,Novosib-KinoSat_110508,2.677000045776367
1104,1397,1811989020.175,1811989022.852,Irkutsk-KinoSat_110508,2.677000045776367
1105,1401,1811989022.852,1811989089.905,Magadan1-KinoSat_110508,67.05299997329712
1106,1402,1811989022.852,1811989089.905,Novosib-KinoSat_110508,67.05299997329712
1107,1403,1811989022.852,1811989089.905,Magadan2-KinoSat_110508,67.05299997329712
1108,1404,1811989022.852,1811989089.905,Irkutsk-KinoSat_110508,67.05299997329712
1111,1407,1811989089.905,1811989102.905,Novosib-KinoSat_110508,13.0
1113,1409,1811989089.905,1811989102.905,Irkutsk-KinoSat_110508,13.0
1112,1408,1811989089.905,1811989102.905,Magadan2-KinoSat_110508,13.0
1109,1405,1811989089.905,1811989102.905,Magadan1-KinoSat_110508,13.0
1110,1406,1811989089.905,1811989102.905,Norilsk-KinoSat_110508,13.0
1119,1415,1811989102.905,1811989425.695,Irkutsk-KinoSat_110508,322.789999961853
1114,1410,1811989102.905,1811989425.695,Magadan1-KinoSat_110508,322.789999961853
1115,1411,1811989102.905,1811989425.695,Norilsk-KinoSat_110508,322.789999961853
1116,1412,1811989102.905,1811989425.695,Novosib-KinoSat_110508,322.789999961853
1117,1413,1811989102.905,1811989425.695,Magadan2-KinoSat_110508,322.789999961853
1118,1414,1811989102.905,1811989425.695,Russia-KinoSat_110508,322.789999961853
1126,1429,1811989425.695,1811989490.57,Russia-KinoSat_110508,64.875
1125,1428,1811989425.695,1811989490.57,Murmansk2-KinoSat_110508,64.875
1127,1430,1811989425.695,1811989490.57,Irkutsk-KinoSat_110508,64.875
1124,1427,1811989425.695,1811989490.57,Murmansk1-KinoSat_110508,64.875
1120,1423,1811989425.695,1811989490.57,Magadan1-KinoSat_110508,64.875
1122,1425,1811989425.695,1811989490.57,Novosib-KinoSat_110508,64.875
1121,1424,1811989425.695,1811989490.57,Norilsk-KinoSat_110508,64.875
1123,1426,1811989425.695,1811989490.57,Magadan2-KinoSat_110508,64.875
1128,1438,1811989490.57,1811989548.439,Norilsk-KinoSat_110508,57.86899995803833
1129,1439,1811989490.57,1811989548.439,Novosib-KinoSat_110508,57.86899995803833
1130,1440,1811989490.57,1811989548.439,Murmansk1-KinoSat_110508,57.86899995803833
1131,1441,1811989490.57,1811989548.439,Murmansk2-KinoSat_110508,57.86899995803833
1132,1442,1811989490.57,1811989548.439,Russia-KinoSat_110508,57.86899995803833
1133,1443,1811989490.57,1811989548.439,Irkutsk-KinoSat_110508,57.86899995803833
1137,1452,1811989548.992,1811989621.67,Murmansk2-KinoSat_110508,72.67799997329712
1136,1451,1811989548.992,1811989621.67,Murmansk1-KinoSat_110508,72.67799997329712
1134,1449,1811989548.992,1811989621.67,Norilsk-KinoSat_110508,72.67799997329712
1135,1450,1811989548.992,1811989621.67,Novosib-KinoSat_110508,72.67799997329712
1138,1453,1811989621.67,1811989850.579,Norilsk-KinoSat_110508,228.90899991989136
1139,1454,1811989621.67,1811989850.579,Murmansk1-KinoSat_110508,228.90899991989136
1140,1455,1811989621.67,1811989850.579,Murmansk2-KinoSat_110508,228.90899991989136
1142,1457,1811989850.579,1811990052.704,Murmansk2-KinoSat_110508,202.125
1141,1456,1811989850.579,1811990052.704,Murmansk1-KinoSat_110508,202.125
1143,1459,1811994560.405,1811994634.98,Irkutsk-KinoSat_110508,74.57500004768372
1145,1461,1811994634.98,1811994832.37,Irkutsk-KinoSat_110508,197.3899998664856
1144,1460,1811994634.98,1811994832.37,Novosib-KinoSat_110508,197.3899998664856
1146,1462,1811994832.37,1811994920.304,Norilsk-KinoSat_110508,87.93400001525879
1147,1463,1811994832.37,1811994920.304,Novosib-KinoSat_110508,87.93400001525879
1148,1464,1811994832.37,1811994920.304,Irkutsk-KinoSat_110508,87.93400001525879
1149,1465,1811994920.304,1811995074.011,Norilsk-KinoSat_110508,153.70700001716614
1150,1466,1811994920.304,1811995074.011,Novosib-KinoSat_110508,153.70700001716614
1151,1467,1811994920.304,1811995074.011,Russia-KinoSat_110508,153.70700001716614
1152,1468,1811994920.304,1811995074.011,Irkutsk-KinoSat_110508,153.70700001716614
1155,1476,1811995074.011,1811995166.154,Murmansk1-KinoSat_110508,92.14300012588501
1153,1474,1811995074.011,1811995166.154,Norilsk-KinoSat_110508,92.14300012588501
1154,1475,1811995074.011,1811995166.154,Novosib-KinoSat_110508,92.14300012588501
1156,1477,1811995074.011,1811995166.154,Murmansk2-KinoSat_110508,92.14300012588501
1157,1478,1811995074.011,1811995166.154,Russia-KinoSat_110508,92.14300012588501
1158,1479,1811995074.011,1811995166.154,Irkutsk-KinoSat_110508,92.14300012588501
1163,1484,1811995166.154,1811995288.976,Murmansk2-KinoSat_110508,122.82200002670288
1162,1483,1811995166.154,1811995288.976,Murmansk1-KinoSat_110508,122.82200002670288
1164,1485,1811995166.154,1811995288.976,Russia-KinoSat_110508,122.82200002670288
1160,1481,1811995166.154,1811995288.976,Novosib-KinoSat_110508,122.82200002670288
1159,1480,1811995166.154,1811995288.976,Norilsk-KinoSat_110508,122.82200002670288
1161,1482,1811995166.154,1811995288.976,Moscow-KinoSat_110508,122.82200002670288
1165,1486,1811995166.154,1811995288.976,Irkutsk-KinoSat_110508,122.82200002670288
1170,1491,1811995288.976,1811995295.624,Murmansk2-KinoSat_110508,6.648000001907349
1171,1492,1811995288.976,1811995295.624,Irkutsk-KinoSat_110508,6.648000001907349
1169,1490,1811995288.976,1811995295.624,Murmansk1-KinoSat_110508,6.648000001907349
1166,1487,1811995288.976,1811995295.624,Norilsk-KinoSat_110508,6.648000001907349
1167,1488,1811995288.976,1811995295.624,Novosib-KinoSat_110508,6.648000001907349
1168,1489,1811995288.976,1811995295.624,Moscow-KinoSat_110508,6.648000001907349
1172,1493,1811995295.624,1811995399.94,Norilsk-KinoSat_110508,104.31599998474121
1173,1494,1811995295.624,1811995399.94,Novosib-KinoSat_110508,104.31599998474121
1174,1495,1811995295.624,1811995399.94,Moscow-KinoSat_110508,104.31599998474121
1175,1496,1811995295.624,1811995399.94,Murmansk1-KinoSat_110508,104.31599998474121
1176,1497,1811995295.624,1811995399.94,Murmansk2-KinoSat_110508,104.31599998474121
1177,1498,1811995399.94,1811995406.585,Norilsk-KinoSat_110508,6.644999980926514
1178,1499,1811995399.94,1811995406.585,Moscow-KinoSat_110508,6.644999980926514
1179,1500,1811995399.94,1811995406.585,Murmansk1-KinoSat_110508,6.644999980926514
1180,1501,1811995399.94,1811995406.585,Murmansk2-KinoSat_110508,6.644999980926514
1183,1504,1811995406.585,1811995605.653,Murmansk2-KinoSat_110508,199.0680000782013
1181,1502,1811995406.585,1811995605.653,Norilsk-KinoSat_110508,199.0680000782013
1182,1503,1811995406.585,1811995605.653,Murmansk1-KinoSat_110508,199.0680000782013
1184,1505,1811995605.653,1811995741.031,Murmansk1-KinoSat_110508,135.37799978256226
1185,1506,1811995605.653,1811995741.031,Murmansk2-KinoSat_110508,135.37799978256226
1186,1508,1812000428.502,1812000610.405,Novosib-KinoSat_110508,181.9029998779297
1187,1509,1812000610.405,1812000632.788,Novosib-KinoSat_110508,22.383000135421753
1188,1510,1812000610.405,1812000632.788,Moscow-KinoSat_110508,22.383000135421753
1189,1511,1812000632.788,1812000672.805,Novosib-KinoSat_110508,40.01699995994568
1190,1512,1812000632.788,1812000672.805,Moscow-KinoSat_110508,40.01699995994568
1191,1513,1812000632.788,1812000672.805,Irkutsk-KinoSat_110508,40.01699995994568
1195,1517,1812000672.805,1812000729.692,Irkutsk-KinoSat_110508,56.88699984550476
1194,1516,1812000672.805,1812000729.692,Moscow-KinoSat_110508,56.88699984550476
1193,1515,1812000672.805,1812000729.692,Novosib-KinoSat_110508,56.88699984550476
1192,1514,1812000672.805,1812000729.692,Norilsk-KinoSat_110508,56.88699984550476
1196,1523,1812000729.692,1812000793.347,Norilsk-KinoSat_110508,63.65499997138977
1197,1524,1812000729.692,1812000793.347,Novosib-KinoSat_110508,63.65499997138977
1198,1525,1812000729.692,1812000793.347,Moscow-KinoSat_110508,63.65499997138977
1199,1526,1812000729.692,1812000793.347,Murmansk2-KinoSat_110508,63.65499997138977
1200,1527,1812000729.692,1812000793.347,Murmansk1-KinoSat_110508,63.65499997138977
1201,1528,1812000729.692,1812000793.347,Irkutsk-KinoSat_110508,63.65499997138977
1208,1535,1812000793.347,1812000886.343,Irkutsk-KinoSat_110508,92.99600005149841
1207,1534,1812000793.347,1812000886.343,Russia-KinoSat_110508,92.99600005149841
1206,1533,1812000793.347,1812000886.343,Murmansk1-KinoSat_110508,92.99600005149841
1205,1532,1812000793.347,1812000886.343,Murmansk2-KinoSat_110508,92.99600005149841
1204,1531,1812000793.347,1812000886.343,Moscow-KinoSat_110508,92.99600005149841
1203,1530,1812000793.347,1812000886.343,Novosib-KinoSat_110508,92.99600005149841
1202,1529,1812000793.347,1812000886.343,Norilsk-KinoSat_110508,92.99600005149841
1209,1536,1812000886.343,1812001035.139,Norilsk-KinoSat_110508,148.7960000038147
1210,1537,1812000886.343,1812001035.139,Novosib-KinoSat_110508,148.7960000038147
1211,1538,1812000886.343,1812001035.139,Moscow-KinoSat_110508,148.7960000038147
1212,1539,1812000886.343,1812001035.139,Murmansk2-KinoSat_110508,148.7960000038147
1213,1540,1812000886.343,1812001035.139,Murmansk1-KinoSat_110508,148.7960000038147
1214,1541,1812000886.343,1812001035.139,Russia-KinoSat_110508,148.7960000038147
1219,1546,1812001035.139,1812001140.106,Murmansk1-KinoSat_110508,104.9670000076294
1218,1545,1812001035.139,1812001140.106,Murmansk2-KinoSat_110508,104.9670000076294
1217,1544,1812001035.139,1812001140.106,Moscow-KinoSat_110508,104.9670000076294
1216,1543,1812001035.139,1812001140.106,Novosib-KinoSat_110508,104.9670000076294
1215,1542,1812001035.139,1812001140.106,Norilsk-KinoSat_110508,104.9670000076294
1220,1547,1812001140.106,1812001237.209,Norilsk-KinoSat_110508,97.10300016403198
1221,1548,1812001140.106,1812001237.209,Moscow-KinoSat_110508,97.10300016403198
1222,1549,1812001140.106,1812001237.209,Murmansk2-KinoSat_110508,97.10300016403198
1223,1550,1812001140.106,1812001237.209,Murmansk1-KinoSat_110508,97.10300016403198
1224,1551,1812001237.209,1812001365.353,Norilsk-KinoSat_110508,128.14399981498718
1225,1552,1812001237.209,1812001365.353,Murmansk2-KinoSat_110508,128.14399981498718
1226,1553,1812001237.209,1812001365.353,Murmansk1-KinoSat_110508,128.14399981498718
1227,1554,1812001365.353,1812001469.85,Murmansk2-KinoSat_110508,104.49699997901917
1228,1555,1812001365.353,1812001469.85,Murmansk1-KinoSat_110508,104.49699997901917
1229,1557,1812006242.075,1812006400.613,Moscow-KinoSat_110508,158.53799986839294
1231,1559,1812006400.613,1812006444.016,Russia-KinoSat_110508,43.40300011634827
1230,1558,1812006400.613,1812006444.016,Moscow-KinoSat_110508,43.40300011634827
1232,1563,1812006444.016,1812006565.704,Moscow-KinoSat_110508,121.68799996376038
1233,1564,1812006444.016,1812006565.704,Murmansk1-KinoSat_110508,121.68799996376038
1234,1565,1812006444.016,1812006565.704,Murmansk2-KinoSat_110508,121.68799996376038
1235,1566,1812006444.016,1812006565.704,Russia-KinoSat_110508,121.68799996376038
1236,1567,1812006565.704,1812006645.606,Novosib-KinoSat_110508,79.90199995040894
1237,1568,1812006565.704,1812006645.606,Moscow-KinoSat_110508,79.90199995040894
1238,1569,1812006565.704,1812006645.606,Murmansk1-KinoSat_110508,79.90199995040894
